#SERVO3-S Parameter Limitcheck
#
# Index|Subindex|IndexID|SubindexID|Category|ShortName|Datatype|WriteLevel|Persistent|MinVal|MaxVal|DefaultVal|Limittest|Recordable|CANopenPDO|Trigger|ResetType|ParTakeOver|InDevice|ModuleCode|AmpOffOnly|ModeToggle|ActionCmd|InPLCopen|Unit|Sercos2IDN
#
25|64|SERC2|PRBENABLE|no|Cap1Cap2Enable|UINT16|1|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|65|SERC2|PRBENABLECONF|no|Cap1Cap2EnableConf|UINT16|1|0|NDef|NDef|NDef|3|0||0|NoRes|Sofort|0||0|0|0|0||
25|66|SERC2|BIPACCLIM|no|AccDecLimit|UINT32|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||138
25|67|SERC2|ACCSCAL|no|AccelerationScaling|UINT16|0|0|NDef|NDef|0|1|0||0|NoRes||0||0|0|0|0||160
25|70|SERC2|CONTENTOFIDN51|no|ContentOfIDN51|UINT16|1|1|0|6|1|3|0||0|NoRes|Sofort|0||0|0|0|0||
25|71|SERC2|MOTORFEEDBACK|no|ActPosVal1|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||51
25|72|SERC2|CONTENTOFIDN53|no|ContentOfIDN53|UINT16|1|1|0|6|3|3|0||0|NoRes|Sofort|0||0|0|0|0||
25|73|SERC2|EXTERNALFEEDBACK|no|ActPosVal2|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||53
26|3|PRODRV|STW1|no|PDstw1|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|1|0||
26|4|PRODRV|STW2|no|PDstw2|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|1|0||
26|5|PRODRV|ZSW1|no|PDzsw1|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|6|PRODRV|ZSW2|no|PDzsw2|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|7|PRODRV|NSOLLA|no|Pdnsolla|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|8|PRODRV|NSOLLB|no|Pdnsollb|UINT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|9|PRODRV|SATZANW|no|Pdsatzanw|UINT16|1|0|NDef|NDef|NDef|3|0||0|NoRes|Sofort|0||0|0|0|0||
26|10|PRODRV|AKTSATZ|no|Pdaktsatz|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|11|PRODRV|NISTA|no|Pdnista|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|12|PRODRV|NISTB|no|PdnistB|UINT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|13|PRODRV|REF1|no|Pdref1|UINT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|14|PRODRV|REF2|no|Pdref2|UINT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|15|PRODRV|XISTA|no|Pdxista|INT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|16|PRODRV|MDITARPOS|no|Pdmditarpos|INT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|17|PRODRV|MDIVEL|no|Pdmdivelocity|INT32|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|18|PRODRV|MDIACC|no|Pdmdiacc|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|19|PRODRV|MDIDEC|no|Pdmdidec|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
26|20|PRODRV|MDIMOD|no|Pdmdimode|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
27|1|DCOM|CTRLWORD|command|DCOMcontrol|UINT16|1|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|1||0|0|0|0||
27|2|DCOM|STATUSWORD|monitoring|_DCOMstatus|UINT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0||
27|3|DCOM|OPMODE|command|DCOMopmode|INT16|1|0|-6|6|NDef|1|0||0|NoRes|Sofort|1||0|0|1|0||
27|4|DCOM|OPMODEDISP|monitoring|_DCOMopmd_act|INT16|0|0|-6|4|NDef|1|0||0|NoRes||1||0|0|0|0||
27|5|DCOM|SHIFTFACTOR|no|_DPL_BitShiftRefA16|UINT16|0|0|0|12|0|1|0||0|NoRes|Sofort|1||0|0|0|0||
27|6|DCOM|DECLASSFAULT|setting|ErrorResp_bit_DE|INT16|1|1|-1|3|-1|3|0||0|UsrParRes||1||0|0|0|0||
27|7|DCOM|MECLASSFAULT|setting|ErrorResp_bit_ME|INT16|1|1|-1|3|-1|3|0||0|UsrParRes||1||0|0|0|0||
27|8|DCOM|BLDEFMAP|no|DPL_Activate|UINT16|1|0|0|1|0|1|0||0|NoRes|Sofort|0||0|0|0|0||
27|9|DCOM|REFMANUAL|command|JOGactivate|UINT16|1|0|0|7|0|1|0|R_PDO|0|NoRes|Sofort|1||0|0|1|0||
27|10|DCOM|MOTSEQDATNUM|no|MSM_start_ds|UINT16|1|0|0|31|0|2|0|R_PDO|0|NoRes|Sofort|0||0|0|0|0||
27|12|DCOM|HOMEMETHOD|no|HMmethod|INT16|1|0|1|35|18|1|0||0|NoRes|Sofort|1||0|0|0|0||
27|13|DCOM|REFPROFVEL|command|PVv_target|INT32|1|0|NDef|NDef|0|1|0||0|NoRes|Sofort|1||0|0|1|0|usr_v|36
27|14|DCOM|TARGETPOS|command|PPp_target|INT32|1|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|1||0|0|0|0|usr_p|47
27|15|DCOM|TARGETVEL|setting|PPv_target|UINT32|1|0|1|4294967295|60|2|0||0|NoRes|nächste Bewegung|1||0|0|0|0|usr_v|
27|16|DCOM|TARGETTORQ|command|PTtq_target|INT16|1|0|-30000|30000|0|2|0||0|NoRes|Sofort|1||0|0|1|0|%|80
27|18|DCOM|REFGEAR|command|GEARreference|UINT16|1|0|0|3|0|1|0||0|NoRes|Sofort|1||0|0|1|0||
27|19|DCOM|SMCOMP|configuration|DS402compatib|UINT16|1|1|0|1|0|3|0||0|UsrParRes|Sofort|1||1|0|0|1||
27|20|DCOM|DRIVEMODES|identification|_SuppDriveModes|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
27|21|DCOM|PROFILETYPE|no|ProfileType|INT16|1|0|0|0|0|1|0||0|NoRes||0||0|0|0|0||
27|22|DCOM|HOMESETPOS|no|HMp_setP|INT32|1|0|NDef|NDef|0|2|0||0|NoRes|Sofort|1||0|0|0|0|usr_p|
27|23|DCOM|CONST2|no||UINT16|0|0|NDef|NDef|2|1|0||0|NoRes||1||0|0|0|0||
27|24|DCOM|POSOPTION|no|PPoption|UINT16|1|0|0|2|0|3|0||0|NoRes|nächste Bewegung|1||0|0|0|0||
27|25|DCOM|MODEERROR|no|_ModeError|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
27|27|DCOM|DATAERROR|no|_DataError|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
27|28|DCOM|MODEERRORINFO|no|_ModeErrorInfo|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
27|29|DCOM|DATAERRORINFO|no|_DataErrorInfo|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
27|30|DCOM|INTLIMACTIVE|setting|DS402intLim|UINT16|1|1|0|11|0|3|0||0|UsrParRes|Sofort|1||0|0|0|1||
27|31|DCOM|DMCONTROL|no|DPL_dmControl|UINT16|1|0|NDef|NDef|NDef|1|0|R_PDO|0|NoRes||1||0|1|0|0||
27|32|DCOM|REFA32|no|DPL_RefA32|INT32|1|0|NDef|NDef|NDef|1|0|R_PDO|0|NoRes||1||0|1|0|0||
27|33|DCOM|REFB32|no|DPL_RefB32|INT32|1|0|NDef|NDef|NDef|1|0|R_PDO|0|NoRes||1||0|1|0|0||
27|34|DCOM|REFA16|no|DPL_RefA16|INT16|1|0|NDef|NDef|NDef|1|0|R_PDO|0|NoRes||1||0|1|0|0||
27|35|DCOM|PCTRLMS|no|PCTRLms|UINT32|1|0|NDef|NDef|NDef|1|0|R_PDO|0|NoRes||1||0|0|0|0||
27|36|DCOM|PVMS|no|PVms|UINT32|1|0|NDef|NDef|NDef|1|0|R_PDO|0|NoRes||1||0|0|0|0||
27|37|DCOM|DRIVESTAT|no|_DPL_driveStat|UINT16|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
27|38|DCOM|MFSTAT|no|_DPL_mfStat|UINT16|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
27|39|DCOM|MOTIONSTAT|no|_DPL_motionStat|UINT16|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
27|40|DCOM|DRIVEINPUT|no|_DPL_driveInput|UINT16|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
27|41|DCOM|PCTRLSM|no|PCTRLsm|UINT32|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
27|42|DCOM|PVSM|no|PVsm|UINT32|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
27|43|DCOM|SUPPRESSHALT|no|SuppressHaltBit|UINT16|1|0|0|1|0|3|0||0|NoRes|Sofort|0||0|0|0|0||
27|44|DCOM|CYCLETIME|no|IP_IntTimPerVal|UINT16|1|0|0|255|1|1|0||0|NoRes||0||0|0|0|0|s|
27|45|DCOM|TIMEINDEX|no|IP_IntTimInd|INT16|1|0|-128|63|-3|3|0||0|NoRes||0||0|0|0|0||
27|46|DCOM|DATRECFIRSTSP|no|IPp_target|INT32|1|0|-2147483648|2147483647|NDef|3|0||0|NoRes||0||0|0|0|0||
27|47|DCOM|DATCONFMAXBUF|no|intMaxBufSize|UINT32|0|0|1|1|1|1|0||0|NoRes||0||0|0|0|0||
27|48|DCOM|DATCONFACTBUF|no|intActBufSiz|UINT32|1|0|1|1|1|3|0||0|NoRes||0||0|0|0|0||
27|49|DCOM|DATCONFBUFORG|no|intBufOrg|UINT16|1|0|0|1|0|3|0||0|NoRes||0||0|0|0|0||
27|50|DCOM|DATCONFBUFPOS|no|intBufPos|UINT16|1|0|0|0|0|3|0||0|NoRes||0||0|0|0|0||
27|51|DCOM|DATCONSIZEDR|no|intSizofDatRec|UINT16|1|0|4|4|4|3|0||0|NoRes||0||0|0|0|0||
27|52|DCOM|DATCONBUFCLE|no|intBufClear|UINT16|1|0|0|1|0|3|0||0|NoRes||0||0|0|0|0||
27|53|DCOM|STATUSMAPPING|setting|DPL_intLim|UINT16|1|1|0|11|11|3|0||0|UsrParRes|Sofort|1||0|0|0|1||
27|54|DCOM|DATRECNUMSIX|no|intDatRecNumSix|UINT16|0|0|NDef|NDef|1|1|0||0|NoRes||0||0|0|0|0||
27|55|DCOM|DATCONFNUMSIX|no|intDatConfNumSix|UINT16|0|0|NDef|NDef|6|1|0||0|NoRes||0||0|0|0|0||
27|56|DCOM|REFTORQ|command|PTtq_reference|UINT16|1|0|0|2|1|1|0|R_PDO|0|NoRes|Sofort|0||0|0|1|0||
27|57|DCOM|REFVEL|command|PVv_reference|UINT16|1|0|0|2|1|1|0|R_PDO|0|NoRes|Sofort|0||0|0|1|0||
27|58|DCOM|TOUCHPROBECFG|no|TouchProbeFct|UINT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||
27|59|DCOM|TOUCHPROBESTATUS|no|TouchProbeStat|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
28|1|STD|CTRLWORD|command||UINT16|1|0|0|255|0|1|0||0|NoRes|Sofort|1||0|0|0|0||
28|2|STD|STATUSWORD|monitoring|_xStatus|UINT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0||
28|3|STD|AXISMODE|monitoring|_xMode_act|UINT16|0|0|0|65535|NDef|1|0||0|NoRes||1||0|0|0|0||
28|4|STD|ACTIONWORD|monitoring|_actionStatus|UINT16|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||1||0|0|0|0||
28|5|STD|STOPFAULT|monitoring|_LastError|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|6|STD|INVALIDPARAM|monitoring|_InvalidParam|UINT16|0|0|NDef|NDef|0|1|0||0|NoRes||1||0|0|0|0||
28|7|STD|SIGACT|monitoring|_SigActive|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|8|STD|SIGSR|monitoring|_SigLatched|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|9|STD|LASTWARNING|monitoring|_LastWarning|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|10|STD|OPHOURS|monitoring|_OpHours|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|s|
28|11|STD|WARNSIGACT|monitoring|_WarnActive|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|12|STD|WARNSIGSR|monitoring|_WarnLatched|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|13|STD|POWACT|monitoring|_Power_act|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|W|385
28|14|STD|POWMEAN|monitoring|_Power_mean|UINT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|W|
28|15|STD|UZ|monitoring|_UDC_act|UINT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|V|380
28|16|STD|TLE|monitoring|_PS_T_current|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|°C|384
28|17|STD|TMOT|monitoring|_M_T_current|INT16|0|0|NDef|NDef|NDef|1|1||0|NoRes||1||0|0|0|0|°C|383
28|18|STD|TCPU|monitoring|_DEV_T_current|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|°C|
28|19|STD|I2TRESACT|monitoring|_RES_overload|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|20|STD|LOADFACTORRES|monitoring|_RES_load|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|21|STD|I2TRESPEAK|monitoring|_RES_maxoverload|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|%|
28|22|STD|I2TPAACT|monitoring|_PS_overload_I2t|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|23|STD|LOADFACTORPA|monitoring|_PS_load|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|24|STD|OVERLOADPAPEAK|monitoring|_PS_maxoverload|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|%|
28|25|STD|I2TMOTACT|monitoring|_M_overload|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|26|STD|LOADFACTORMOT|monitoring|_M_load|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|27|STD|I2TMOTPEAK|monitoring|_M_maxoverload|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|%|
28|28|STD|DRIVESUPVINFO|no||UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|30|STD|MAXCURRPERCENT|monitoring|_PT_max_val|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|%|
28|31|STD|STOPFAULTINFO|no|_LastError_Qual|UINT16|0|0|NDef|NDef|0|1|0||0|NoRes||1||0|0|0|0||
28|32|STD|STOPFAULTCLASS|no||UINT16|0|0|NDef|NDef|0|1|0||0|NoRes||1||0|0|0|0||
28|33|STD|STOPFAULTTIME|no||UINT32|0|0|NDef|NDef|0|1|0||0|NoRes||1||0|0|0|0||
28|34|STD|OTCHIPPAACT|monitoring|_PS_overload_cte|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|35|STD|POW2PAACT|monitoring|_PS_overload_psq|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|36|STD|OVERLOADPAACT|monitoring|_PS_overload|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
28|37|STD|TENC|monitoring|_ENC_T_current|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|°C|
28|38|STD|CONDSTATE4|monitoring|_Cond_State4|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
28|39|STD|IMAXSYS|monitoring|_Imax_system|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|
28|40|STD|IMAXACT|monitoring|_Imax_act|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|
28|41|STD|NMAXACT|monitoring|_Vmax_act|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_v|
28|42|STD|STOPFAULTBIT|no||UINT16|0|0|NDef|NDef|0|1|0||0|NoRes||1||0|0|0|0||
30|1|MONC|IACTQ|monitoring|_Iq_act_rms|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Arms|
30|2|MONC|IACTD|monitoring|_Id_act_rms|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Arms|
30|3|MONC|IACTDQ|monitoring|_I_act|INT16|0|0|NDef|NDef|NDef|1|1|T_PDO|1|NoRes||1||0|0|0|0|Arms|
30|4|MONC|UREFQ|monitoring|_Uq_ref|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|V|
30|5|MONC|UREFD|monitoring|_Ud_ref|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|V|
30|6|MONC|UREFDQ|monitoring|_Udq_ref|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|V|
30|7|MONC|NREF|monitoring|_n_ref|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|1/min|
30|8|MONC|NACT|monitoring|_n_act|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|1/min|
30|9|MONC|PREF|monitoring|_p_ref_int|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Inc|
30|10|MONC|PACT|monitoring|_p_act_int|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Inc|
30|11|MONC|PDIF|monitoring|_p_dif_int|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Inc|
30|12|MONC|PREFUSR|monitoring|_p_ref|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_p|
30|13|MONC|PACTUSR|monitoring|_p_act|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_p|
30|14|MONC|PACTMODULO|monitoring|_p_absmodulo|UINT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Inc|
30|15|MONC|PABSMODWORKUSR|monitoring|_p_absENC|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_p|
30|16|MONC|IREFQ|monitoring|_Iq_ref_rms|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Arms|
30|17|MONC|IREFD|monitoring|_Id_ref_rms|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Arms|
30|18|MONC|PDIFNORM|monitoring|_p_dif|INT32|0|0|-2147483648|2147483647|NDef|1|1||1|NoRes||1||0|0|0|0|revolution|
30|19|MONC|VOLTUTIL|monitoring|_VoltUtil|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|
30|20|MONC|PDIFNORMUSR|monitoring|_p_dif_usr|INT32|0|0|-2147483648|2147483647|NDef|1|1||1|NoRes||1||0|0|0|0|usr_p|189
30|21|MONC|PDIFPEAKUSR|monitoring|_p_dif_load_peak_usr|INT32|1|0|0|2147483647|NDef|1|0||0|NoRes|Sofort|1||0|0|0|0|usr_p|
30|22|MONC|PDIFCOMPNORMUSR|monitoring|_p_dif_load_usr|INT32|0|0|-2147483648|2147483647|NDef|1|1||1|NoRes||1||0|0|0|0|usr_p|
30|23|MONC|SPDANDCURRVAL|no|_n_I_act|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
30|24|MONC|ENCMACHPOSDIFF|monitoring|_p_DifENC1toENC2|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||0||0|0|0|0|Inc|
30|25|MONC|ENC2PACT|monitoring|_p_act_ENC2_int|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||0||0|0|0|0|Inc|
30|26|MONC|ENC2PACTUSR|monitoring|_p_act_ENC2|INT32|0|0|NDef|NDef|NDef|1|1|T_PDO|1|NoRes||0||0|0|0|0|usr_p|
30|27|MONC|PDIFPEAK|monitoring|_p_dif_load_peak|UINT32|1|0|0|4294967295|NDef|1|0||0|NoRes|Sofort|1||0|0|0|0|revolution|
30|28|MONC|PDIFCOMPNORM|monitoring|_p_dif_load|INT32|0|0|-2147483648|2147483647|NDef|1|1||1|NoRes||1||0|0|0|0|revolution|
30|29|MONC|ENC2PUREPACT|monitoring|_p_act_pure_ENC2|INT32|0|0|NDef|NDef|NDef|1|0|T_PDO|0|NoRes||0||0|0|0|0|usr_p|
30|30|MONC|ENC2NACT|monitoring|_n_act_ENC2|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||0||0|0|0|0|1/min|
30|31|MONC|VREF|monitoring|_v_ref|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_v|
30|32|MONC|VACT|monitoring|_v_act|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_v|40
30|33|MONC|VREFSHIFT|monitoring|_v_ref_shifted|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
30|34|MONC|VACTSHIFT|monitoring|_v_act_shifted|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
30|35|MONC|ENC2VACT|monitoring|_v_act_ENC2|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||0||0|0|0|0|usr_v|
30|36|MONC|TORQACT|monitoring|_tq_act|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|%|84
30|37|MONC|ENC2RAWINC|monitoring|_Inc_ENC2Raw|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||0||0|0|0|0|EncInc|
30|38|MONC|ENC1PACT|monitoring|_p_act_ENC1_int|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|Inc|
30|39|MONC|ENC1PACTUSR|monitoring|_p_act_ENC1|INT32|0|0|NDef|NDef|NDef|1|1|T_PDO|1|NoRes||1||0|0|0|0|usr_p|
30|40|MONC|ENC1NACT|monitoring|_n_act_ENC1|INT16|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|1/min|
30|41|MONC|ENC1VACT|monitoring|_v_act_ENC1|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_v|
30|42|MONC|EPSE|monitoring|_ElAnglePolePair|UINT16|0|0|0|3599|NDef|1|1||1|NoRes||0||0|0|0|0|°|
30|43|MONC|POSCTRLPREFMOD|no|_p_PrefToPosCtrlMod|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Inc|
31|1|MONT|POSTARGUSR|monitoring|_RAMP_p_target|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_p|
31|2|MONT|POSPROFUSR|monitoring|_RAMP_p_act|INT32|0|0|NDef|NDef|NDef|1|1|T_PDO|1|NoRes||1||0|0|0|0|usr_p|
31|3|MONT|POSADDGEAR|monitoring|_p_addGEAR|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Inc|
31|5|MONT|SPEEDPROFTAR|monitoring|_RAMP_v_target|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_v|
31|6|MONT|SPEEDPROFACT|monitoring|_RAMP_v_act|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_v|
31|7|MONT|SPEEDPREF|monitoring|_pref_v|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_v|
31|9|MONT|ACCPREFUSR|monitoring|_pref_acc|INT32|0|0|NDef|NDef|NDef|1|1||1|NoRes||1||0|0|0|0|usr_a|
31|10|MONT|USRPOSMAX|monitoring|_ScalePOSmax|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_p|
31|11|MONT|USRVELMAX|monitoring|_ScaleVELmax|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_v|
31|12|MONT|USRRAMPMAX|monitoring|_ScaleRAMPmax|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|usr_a|
31|13|MONT|POSDIFFGEAR|monitoring|_GEAR_p_diff|INT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Inc|
32|1|TRQPRF|START|command|prftorq_Start|UINT16|1|0|0|2|0|1|0||0|NoRes|Sofort|1||0|0|1|0||
32|2|TRQPRF|ACK|no||UINT16|0|0|0|65535|NDef|1|0||0|NoRes||1||0|0|0|0||
32|3|TRQPRF|TORQTARGET|setting|torq_target|INT16|1|0|-30000|30000|0|2|0|R_PDO|0|NoRes|Sofort|1||0|0|1|0|%|
33|1|VELPRF|START|command|prfvel_Start|UINT16|1|0|0|2|0|1|0||0|NoRes|Sofort|1||0|0|1|0||
33|2|VELPRF|ACK|no||UINT16|0|0|0|65535|NDef|1|0||0|NoRes||1||0|0|0|0||
33|3|VELPRF|PRFVELTARGET|setting|prfvel_target|INT32|1|0|-2147483648|2147483647|0|2|0|R_PDO|0|NoRes|Sofort|1||0|0|1|0|usr_v|
34|1|CSPSYN|START|command|Csp_Start|UINT16|1|0|0|1|NDef|1|0||0|NoRes|Sofort|0||0|0|1|0||
34|2|CSPSYN|ACK|no|stateCsp|UINT16|0|0|0|65535|NDef|1|0||0|NoRes||0||0|0|0|0||
34|4|CSPSYN|SYNCTOLERC|no|SyncMechTol|UINT16|1|0|1|20|1|1|0||0|NoRes|Sofort|0||0|0|0|0||
34|5|CSPSYN|STARTSYNC|no|SyncMechStart|UINT16|1|0|0|2|0|1|0||0|NoRes|Sofort|0||0|0|0|0||
